image_id,image_path,image_filename,split,method,city_name,predicted_class_index,predicted_class_label,predicted_probability,gdino_model_id,sam_model_id,grounding_text_prompt,gdino_box_threshold,gdino_text_threshold,gdino_num_boxes,sam_num_masks,used_full_image_fallback,combined_mask_area,attribution_percentile,threshold_value,attribution_density,attribution_map_height,attribution_map_width,mask_height,mask_width,attribution_mass_inside,attribution_mass_outside,combined_iou,inside_ratio,coverage_ratio,attribution_area,intersection_area,union_area,sam_mask_area,runtime_seconds,status
AmorphousAsphalt__Kyiv_Ukraine_heightNA_numstoriesNA_roofshapeNA_fpArea7147_imsat_50.4380478530.39168765.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Kyiv_Ukraine_heightNA_numstoriesNA_roofshapeNA_fpArea7147_imsat_50.4380478530.39168765.jpg,Kyiv_Ukraine_heightNA_numstoriesNA_roofshapeNA_fpArea7147_imsat_50.4380478530.39168765.jpg,holdout,transformer_explainability,Kyiv Ukraine,10,AmorphousAsphalt,0.9998732805252075,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,274781,80.0,0.03392626196146012,0.20000141039745,224,224,468,606,0.9715633708327394,0.02843662916726059,0.20436619667140174,0.9917139734141955,0.20471575545616327,56722,56252,275251,274781,0.719,success
AmorphousAsphalt__Tallinn_Estonia_height13.1_numstoriesNA_roofshapeNA_fpArea1630_imsat_59.4590214424.66804832.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Tallinn_Estonia_height13.1_numstoriesNA_roofshapeNA_fpArea1630_imsat_59.4590214424.66804832.jpg,Tallinn_Estonia_height13.1_numstoriesNA_roofshapeNA_fpArea1630_imsat_59.4590214424.66804832.jpg,holdout,transformer_explainability,Tallinn Estonia,6,MetalSheetMaterials,0.9998993873596191,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,360074,80.0,0.02059028409421445,0.20000049134737277,224,224,638,638,0.6298407706880126,0.37015922931198736,0.16118010952072845,0.7527546094412165,0.17019001649660903,81409,61281,380202,360074,0.688,success
AmorphousAsphalt__Chicago_Illinois_heightNA_numstoriesNA_roofshapeNA_fpArea488_imsat_41.92654868-87.73243101.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Chicago_Illinois_heightNA_numstoriesNA_roofshapeNA_fpArea488_imsat_41.92654868-87.73243101.jpg,Chicago_Illinois_heightNA_numstoriesNA_roofshapeNA_fpArea488_imsat_41.92654868-87.73243101.jpg,holdout,transformer_explainability,Chicago Illinois Heightna Numstoriesna Roofshapena Fparea488 Imsat 41.92654868,9,AmorphousConcrete,0.5753899812698364,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,370255,80.0,0.06588120162487031,0.20000049134737277,224,224,638,638,0.9013273974703634,0.09867260252963662,0.19534948961363077,0.9066933631416674,0.19935719976772764,81409,73813,377851,370255,0.681,success
AmorphousAsphalt__Tirana_Albania_heightNA_numstoriesNA_roofshapeNA_fpArea5968_imsat_41.3204335619.82359468.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Tirana_Albania_heightNA_numstoriesNA_roofshapeNA_fpArea5968_imsat_41.3204335619.82359468.jpg,Tirana_Albania_heightNA_numstoriesNA_roofshapeNA_fpArea5968_imsat_41.3204335619.82359468.jpg,holdout,transformer_explainability,Tirana Albania,10,AmorphousAsphalt,0.9917182922363281,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,267920,80.0,0.13222654163837433,0.20000249784560817,224,224,502,638,0.7136366443948923,0.28636335560510773,0.15027806171064256,0.677079430498314,0.16188041206330248,64056,43371,288605,267920,0.71,success
AmorphousAsphalt__Auckland_New_Zealand_heightNA_numstoriesNA_roofshapeNA_fpArea2444_imsat_-36.79048708174.61446001.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Auckland_New_Zealand_heightNA_numstoriesNA_roofshapeNA_fpArea2444_imsat_-36.79048708174.61446001.jpg,Auckland_New_Zealand_heightNA_numstoriesNA_roofshapeNA_fpArea2444_imsat_-36.79048708174.61446001.jpg,holdout,transformer_explainability,Auckland New Zealand Heightna Numstoriesna Roofshapena Fparea2444 Imsat ,10,AmorphousAsphalt,0.9515509009361267,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,314836,80.0,0.09195619076490405,0.20000054235229037,224,224,578,638,0.7495763435525525,0.25042365644744746,0.17151444989116607,0.7713720119859531,0.1807004281594227,73753,56891,331698,314836,0.701,success
AmorphousAsphalt__Tallinn_Estonia_heightNA_numstoriesNA_roofshapeNA_fpArea11805_imsat_59.3981464524.64694588.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Tallinn_Estonia_heightNA_numstoriesNA_roofshapeNA_fpArea11805_imsat_59.3981464524.64694588.jpg,Tallinn_Estonia_heightNA_numstoriesNA_roofshapeNA_fpArea11805_imsat_59.3981464524.64694588.jpg,holdout,transformer_explainability,Tallinn Estonia,10,AmorphousAsphalt,0.9711264967918396,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,57879,80.0,0.030049964785575867,0.20000689322396084,224,224,356,326,0.566145490741996,0.43385450925800395,0.2733339614345833,0.7499138376701706,0.3007481124414727,23212,17407,63684,57879,0.697,success
AmorphousConcrete__Tripoli_Libya_heightNA_numstoriesNA_roofshapeNA_fpArea807_imsat_32.804703113.31668743.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Tripoli_Libya_heightNA_numstoriesNA_roofshapeNA_fpArea807_imsat_32.804703113.31668743.jpg,Tripoli_Libya_heightNA_numstoriesNA_roofshapeNA_fpArea807_imsat_32.804703113.31668743.jpg,holdout,transformer_explainability,Tripoli Libya,9,AmorphousConcrete,0.9067620635032654,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,379764,80.0,0.07211137562990189,0.20001768850541957,224,224,638,638,0.9453772981513019,0.05462270184869811,0.19893515798449532,0.9398889653139432,0.20149882558641682,81416,76522,384658,379764,5.331,success
AmorphousConcrete__Lynn_Haven_Florida-hurricane-michael_00000261_pre_disaster_8529bc12-a1b7-49d6-a84e-557953c48650.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Lynn_Haven_Florida-hurricane-michael_00000261_pre_disaster_8529bc12-a1b7-49d6-a84e-557953c48650.png,Lynn_Haven_Florida-hurricane-michael_00000261_pre_disaster_8529bc12-a1b7-49d6-a84e-557953c48650.png,holdout,transformer_explainability,Lynn Haven Florida,9,AmorphousConcrete,0.8854845762252808,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,212212,80.0,0.11904600411653528,0.20000072019128282,224,224,348,798,0.7295371723014846,0.27046282769851543,0.18566064137876065,0.7548837795502422,0.1975712966279004,55541,41927,225826,212212,0.902,success
AmorphousAsphalt__Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea3881_imsat_33.55810257-7.61730449.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea3881_imsat_33.55810257-7.61730449.jpg,Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea3881_imsat_33.55810257-7.61730449.jpg,holdout,transformer_explainability,Casablanca Morocco Heightna Numstoriesna Roofshapena Fparea3881 Imsat 33.55810257,10,AmorphousAsphalt,0.5072599053382874,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,262739,80.0,0.10211280286312104,0.20000123904989653,224,224,638,506,0.7716163410735756,0.22838365892642443,0.1846643864125812,0.7901991760369235,0.19418510384830573,64566,51020,276285,262739,5.936,success
AmorphousConcrete__Lynn_Haven_Florida-hurricane-michael_00000422_pre_disaster_9430c5cc-c20a-4d0b-af46-bb97a8e1057b.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Lynn_Haven_Florida-hurricane-michael_00000422_pre_disaster_9430c5cc-c20a-4d0b-af46-bb97a8e1057b.png,Lynn_Haven_Florida-hurricane-michael_00000422_pre_disaster_9430c5cc-c20a-4d0b-af46-bb97a8e1057b.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.4991651475429535,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,7138,80.0,0.03807337433099747,0.20005603810591202,224,224,83,86,1.0,0.0,0.20005603810591202,1.0,0.20005603810591202,1428,1428,7138,7138,0.674,success
AmorphousAsphalt__Vilnius_Lithuania_heightNA_numstoriesNA_roofshapeNA_fpArea1065_imsat_54.703337125.3901935.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Vilnius_Lithuania_heightNA_numstoriesNA_roofshapeNA_fpArea1065_imsat_54.703337125.3901935.jpg,Vilnius_Lithuania_heightNA_numstoriesNA_roofshapeNA_fpArea1065_imsat_54.703337125.3901935.jpg,holdout,transformer_explainability,Vilnius Lithuania,10,AmorphousAsphalt,0.6302652359008789,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,377565,80.0,0.15370015799999243,0.20000049134737277,224,224,638,638,0.9725715311590046,0.02742846884099538,0.21093012088880447,0.9820535812993649,0.21174632182538106,81409,79948,379026,377565,0.696,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000000_pre_disaster_3361ba8e-e92e-4b07-af7c-c0305a6320ea.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000000_pre_disaster_3361ba8e-e92e-4b07-af7c-c0305a6320ea.png,Mexico_City_Mexico-mexico-earthquake_00000000_pre_disaster_3361ba8e-e92e-4b07-af7c-c0305a6320ea.png,holdout,transformer_explainability,Mexico City Mexico,4,ConcreteTiles,0.8774416446685791,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,3843,80.0,0.06927180141210562,0.200104085349987,224,224,61,63,1.0,0.0,0.200104085349987,1.0,0.200104085349987,769,769,3843,3843,0.73,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000008_pre_disaster_8a912e3a-5d3c-4918-b72d-9f0d1f0f29a8.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000008_pre_disaster_8a912e3a-5d3c-4918-b72d-9f0d1f0f29a8.png,Mexico_City_Mexico-mexico-earthquake_00000008_pre_disaster_8a912e3a-5d3c-4918-b72d-9f0d1f0f29a8.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.9998561143875122,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,3995,80.0,0.06565926969051361,0.20010744023636853,224,224,102,73,0.5902367025564618,0.4097632974435383,0.21780639431616342,0.6583892617449665,0.24555694618272841,1490,981,4504,3995,0.769,success
AmorphousAsphalt__Minsk_Belarus_heightNA_numstories16_roofshapeNA_fpArea998_imsat_53.861420427.62406195.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Minsk_Belarus_heightNA_numstories16_roofshapeNA_fpArea998_imsat_53.861420427.62406195.jpg,Minsk_Belarus_heightNA_numstories16_roofshapeNA_fpArea998_imsat_53.861420427.62406195.jpg,holdout,transformer_explainability,Minsk Belarus,6,MetalSheetMaterials,0.5505753755569458,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,381569,80.0,0.040278770774602894,0.20000049134737277,224,224,638,638,0.9656713796943903,0.03432862030560964,0.20450501077081576,0.9655689174415605,0.20600730143172008,81409,78606,384372,381569,0.684,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000020_pre_disaster_cb4692f4-36b0-428e-87fc-34ef76ccedcd.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000020_pre_disaster_cb4692f4-36b0-428e-87fc-34ef76ccedcd.png,Mexico_City_Mexico-mexico-earthquake_00000020_pre_disaster_cb4692f4-36b0-428e-87fc-34ef76ccedcd.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.9996753931045532,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,13866,80.0,0.07768585532903674,0.2000287604256543,224,224,122,114,0.9980429298355241,0.0019570701644758422,0.20028839221341024,0.9985621854780733,0.2003461704889658,2782,2778,13870,13866,0.74,success
AmorphousAsphalt__Bucharest_Romania_heightNA_numstories5_roofshapeNA_fpArea13571_imsat_44.4416115326.17869412.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Bucharest_Romania_heightNA_numstories5_roofshapeNA_fpArea13571_imsat_44.4416115326.17869412.jpg,Bucharest_Romania_heightNA_numstories5_roofshapeNA_fpArea13571_imsat_44.4416115326.17869412.jpg,holdout,transformer_explainability,Bucharest Romania,10,AmorphousAsphalt,0.9977926015853882,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,139617,80.0,0.09423964619636546,0.2000007876372458,224,224,398,638,0.2476815576249393,0.7523184423750607,0.013757999765730654,0.05088116569853303,0.018507774841172636,50785,2584,187818,139617,0.745,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000039_pre_disaster_faa4d83f-409a-4f80-92c4-f08f04be73db.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000039_pre_disaster_faa4d83f-409a-4f80-92c4-f08f04be73db.png,Mexico_City_Mexico-mexico-earthquake_00000039_pre_disaster_faa4d83f-409a-4f80-92c4-f08f04be73db.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.9991549253463745,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,7259,80.0,0.03262306079268457,0.20005439956480348,224,224,129,57,0.9949396324140358,0.0050603675859641865,0.20264499242319878,1.0,0.20264499242319878,1471,1471,7259,7259,0.744,success
AmorphousAsphalt__Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea8035_imsat_42.6515597523.36080355.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea8035_imsat_42.6515597523.36080355.jpg,Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea8035_imsat_42.6515597523.36080355.jpg,holdout,transformer_explainability,Sofia Bulgaria,10,AmorphousAsphalt,0.5091776251792908,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,15,15,False,273142,80.0,0.11295736730098725,0.20000049134737277,224,224,638,638,0.6590194659176735,0.34098053408232654,0.1773235928939067,0.6559594148067167,0.1955063666517782,81409,53401,301150,273142,0.695,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000067_pre_disaster_93244c80-6586-40fe-a3b3-bbe798493c9d.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000067_pre_disaster_93244c80-6586-40fe-a3b3-bbe798493c9d.png,Mexico_City_Mexico-mexico-earthquake_00000067_pre_disaster_93244c80-6586-40fe-a3b3-bbe798493c9d.png,holdout,transformer_explainability,Mexico City Mexico,11,AmorphousMembrane,0.9841697216033936,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,8,8,False,6991,80.0,0.03614197149872782,0.2,224,224,110,66,0.9587415019906318,0.04125849800936815,0.19775854731167541,0.9600550964187328,0.19939922757831496,1452,1394,7049,6991,0.797,success
AmorphousAsphalt__Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea5032_imsat_60.1880865325.06003038.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea5032_imsat_60.1880865325.06003038.jpg,Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea5032_imsat_60.1880865325.06003038.jpg,holdout,transformer_explainability,Helsinki Finland,10,AmorphousAsphalt,0.9989249110221863,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,9,9,False,78461,80.0,0.04582046717405321,0.20000066316515466,224,224,488,618,0.31491375290968715,0.6850862470903128,0.2611022763414967,0.47636653016562497,0.3662074151489275,60317,28733,110045,78461,0.715,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000088_pre_disaster_1f4b4265-8575-448f-b134-d263cd59f540.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000088_pre_disaster_1f4b4265-8575-448f-b134-d263cd59f540.png,Mexico_City_Mexico-mexico-earthquake_00000088_pre_disaster_1f4b4265-8575-448f-b134-d263cd59f540.png,holdout,transformer_explainability,Mexico City Mexico,11,AmorphousMembrane,0.9233251810073853,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,1252,80.0,0.0663395091891289,0.20003806623524933,224,224,71,74,0.31994537844780024,0.6800546215521998,0.250271444082519,0.4386298763082778,0.3682108626198083,1051,461,1842,1252,0.74,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000107_pre_disaster_bddb96e4-bf4d-45eb-95f3-aa9fcd7a8464.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000107_pre_disaster_bddb96e4-bf4d-45eb-95f3-aa9fcd7a8464.png,Mexico_City_Mexico-mexico-earthquake_00000107_pre_disaster_bddb96e4-bf4d-45eb-95f3-aa9fcd7a8464.png,holdout,transformer_explainability,Mexico City Mexico,9,AmorphousConcrete,0.9383789896965027,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5041,80.0,0.03283179551362991,0.20015869867089864,224,224,71,71,1.0,0.0,0.20015869867089864,1.0,0.20015869867089864,1009,1009,5041,5041,0.697,success
AmorphousAsphalt__Stockholm_Sweden_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_59.3767554417.92112982.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Stockholm_Sweden_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_59.3767554417.92112982.jpg,Stockholm_Sweden_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_59.3767554417.92112982.jpg,holdout,transformer_explainability,Stockholm Sweden,6,MetalSheetMaterials,0.995179295539856,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,8,8,False,139999,80.0,0.050861555337905894,0.2,224,224,475,495,0.6908010790720682,0.30919892092793183,0.19030313830565862,0.6358532695374801,0.21358009700069286,47025,29901,157123,139999,0.691,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_8c2d8f2f-fb16-4ad8-a732-178e692c78b6.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_8c2d8f2f-fb16-4ad8-a732-178e692c78b6.png,Mexico_City_Mexico-mexico-earthquake_00000127_pre_disaster_8c2d8f2f-fb16-4ad8-a732-178e692c78b6.png,holdout,transformer_explainability,Mexico City Mexico,2,ClayTiles,0.7186012268066406,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,4152,80.0,0.09504532217979435,0.2,224,224,65,64,0.9992809000668861,0.0007190999331139727,0.2003853564547206,1.0,0.2003853564547206,832,832,4152,4152,0.724,success
AmorphousAsphalt__Tokyo_Japan_heightNA_numstories1_roofshapeNA_fpArea802_imsat_35.7533487139.7189306.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Tokyo_Japan_heightNA_numstories1_roofshapeNA_fpArea802_imsat_35.7533487139.7189306.jpg,Tokyo_Japan_heightNA_numstories1_roofshapeNA_fpArea802_imsat_35.7533487139.7189306.jpg,holdout,transformer_explainability,Tokyo Japan,10,AmorphousAsphalt,0.8756833076477051,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,158756,80.0,0.04219024628400805,0.20000113788944265,224,224,582,604,0.4521667174611836,0.5478332825388165,0.207674300898393,0.5602651267317157,0.24811660661644283,70306,39390,189672,158756,0.689,success
AmorphousConcrete__Mexico_City_Mexico-mexico-earthquake_00000151_pre_disaster_673ea513-7cb4-4532-857d-5eecd3a5ee4e.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousConcrete/Mexico_City_Mexico-mexico-earthquake_00000151_pre_disaster_673ea513-7cb4-4532-857d-5eecd3a5ee4e.png,Mexico_City_Mexico-mexico-earthquake_00000151_pre_disaster_673ea513-7cb4-4532-857d-5eecd3a5ee4e.png,holdout,transformer_explainability,Mexico City Mexico,9,AmorphousConcrete,0.8260613083839417,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,3762,80.0,0.031427580118179345,0.20015948963317384,224,224,57,66,1.0,0.0,0.20015948963317384,1.0,0.20015948963317384,753,753,3762,3762,0.739,success
AmorphousAsphalt__Baltimore_Maryland_heightNA_numstoriesNA_roofshapeNA_fpArea797_imsat_39.33516213-76.60801038.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/AmorphousAsphalt/Baltimore_Maryland_heightNA_numstoriesNA_roofshapeNA_fpArea797_imsat_39.33516213-76.60801038.jpg,Baltimore_Maryland_heightNA_numstoriesNA_roofshapeNA_fpArea797_imsat_39.33516213-76.60801038.jpg,holdout,transformer_explainability,Baltimore Maryland Heightna Numstoriesna Roofshapena Fparea797 Imsat 39.33516213,10,AmorphousAsphalt,0.9984764456748962,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,87064,80.0,0.03986867368221284,0.2,224,224,638,225,0.5131383961255033,0.4868616038744968,0.18505552996570962,0.6297109021246953,0.2076518423228889,28710,18079,97695,87064,0.677,success
